sample,model_label,outcome,term,coef,std_error,t_stat,p_value,ci_low,ci_high,nobs,clusters,r2_within
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_35,0.006568682730283313,0.004683449973674489,1.402530776928472,0.1607568066299305,-0.0026108792181186854,0.01574824467868531,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_36,-0.0035636555935090455,0.006849383198892198,-0.5202885413222934,0.6028624812024318,-0.016988446663337754,0.009861135476319664,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_37,0.0069732948646948475,0.004968385595512764,1.4035333471284583,0.1604578551200189,-0.00276474090251017,0.016711330631899866,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_38,0.007202832511066746,0.005345526207296589,1.3474506029425042,0.17783515240737144,-0.0032743988552345693,0.017680063877368063,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_39,0.0014782470840628374,0.002688522850673899,0.5498361614045063,0.5824317535185404,-0.003791257703258004,0.006747751871383679,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_40,0.006882708802697031,0.005105186581776752,1.3481796781463862,0.1776005991374527,-0.003123456897585403,0.016888874502979465,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_41,0.008835340258681863,0.006628212507279226,1.3329898896540702,0.1825351216945204,-0.00415595625558542,0.021826636772949146,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_42,0.008048475683147732,0.005986484401170646,1.3444411016211564,0.17880579032757393,-0.003685033743146734,0.0197819851094422,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_43,0.0071553193944037564,0.006272657425489883,1.1407157938080668,0.25398821193614735,-0.005139089159556414,0.01944972794836393,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_44,0.007127985278655529,0.005248076323058119,1.3582091493863724,0.17439732820916,-0.003158244314538384,0.017414214871849444,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_45,-0.0131856800775498,0.014395458614165718,-0.9159610979378283,0.3596872992071404,-0.041400778961314603,0.015029418806215005,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_46,-0.010537415127145292,0.011451324366876127,-0.9201918301804121,0.35747252287804687,-0.032982010886222504,0.011907180631931916,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_47,0.00207958984526965,0.0028129693586210042,0.7392863483906283,0.4597331371558283,-0.0034338300976275177,0.007593009788166818,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_48,0.0056952431514704464,0.004243586451690213,1.3420825088179933,0.17956924453482076,-0.002622186293842371,0.014012672596783264,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_49,0.008258804281295159,0.006148807529423003,1.3431554397784435,0.1792216470252245,-0.003792858476373926,0.020310467038964244,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_50,-0.03262645016419203,0.02037883072077931,-1.6009971627530335,0.10937754755985761,-0.07256895837691947,0.007316058048535412,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_51,0.008109974940655148,0.006838581585958958,1.1859147746817305,0.23565595782583107,-0.005293644967824409,0.021513594849134704,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_52,0.007498827462484417,0.005332475356975297,1.4062563744763228,0.15964800944961682,-0.0029528242371871655,0.017950479162156,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_53,-0.012003434411712062,0.014992813104462092,-0.8006125553675885,0.4233559799029958,-0.041389348096457765,0.017382479273033637,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_54,0.005216592096675524,0.003644621763859887,1.431312337648673,0.152340719533038,-0.0019268665604898544,0.012360050753840904,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_55,0.0027456719811761376,0.0026867649777360405,1.0219248813827155,0.30681645514885075,-0.0025203873751865015,0.008011731337538776,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_56,0.008589321778375894,0.006407664684736118,1.340476164246978,0.1800905885010267,-0.003969701003706897,0.021148344560458686,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_57,0.004295195510693543,0.0030700518168186503,1.3990628715656177,0.1617941303268289,-0.0017221060502710115,0.010312497071658096,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_58,0.00575474752573835,0.003968642571032848,1.4500543757057627,0.1470433565461501,-0.002023791913486033,0.013533286964962733,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_59,0.0032431811409489807,0.0026887607168824,1.2061992428651025,0.2277406758085702,-0.002026789864140523,0.008513152146038485,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_60,0.008195289199887905,0.006019430497390141,1.3614725186113794,0.17336441244336445,-0.003602794574996772,0.01999337297477258,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_61,0.0073008077131196825,0.005415527052809415,1.348125056328957,0.17761816372202158,-0.0033136253103867707,0.017915240736626134,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_62,0.0063225207490081176,0.004665873974342056,1.3550560481864855,0.1753997004864645,-0.002822592240702311,0.015467633738718546,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_63,0.0085048873412479,0.006342806341963041,1.3408713561031906,0.17996222360661743,-0.003927013088999658,0.02093678777149546,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_64,0.00680023090856937,0.004935607544850436,1.3777900383640485,0.16826812253017434,-0.0028735598793374843,0.016474021696476222,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_65,0.008842378418108114,0.006615265654626242,1.3366626345420292,0.18133278390427823,-0.004123542264959319,0.021808299101175547,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_66,-0.003510113236168212,0.006789105753440167,-0.5170214404731539,0.6051411919549968,-0.01681676051291094,0.009796534040574515,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_67,-0.003497992022529408,0.006782935913577028,-0.5157047135780349,0.6060606620239049,-0.01679254641314038,0.009796562368081567,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_68,0.00823985385264563,0.006139698815131122,1.342061573499132,0.17957603193240249,-0.00379395582501137,0.02027366353030263,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_69,0.008150256260310462,0.006054944343148474,1.3460497402478946,0.17828647584442783,-0.0037174346522605463,0.02001794717288147,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_70,0.007786000580464849,0.005781537227323658,1.3467007604254555,0.1780766272816826,-0.00354581238508952,0.01911781354601922,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_71,0.007212319599744778,0.005267776601758999,1.3691392298861846,0.17095575757907056,-0.0031125225397028583,0.017537161739192415,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_72,0.0041400797499751875,0.003298606190932167,1.255099733140689,0.20944255734230624,-0.00232518838425186,0.010605347884202235,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_73,0.004966658802779312,0.0037237543267200804,1.3337772492510251,0.18227686917578814,-0.002331899677592045,0.01226521728315067,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_74,0.007117360874093074,0.005210572824036439,1.36594595535842,0.17195592712723395,-0.0030953618610183465,0.017330083609204495,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_75,-0.023134805800756685,0.0224140957224062,-1.0321543232114436,0.3019998289209954,-0.06706643341667284,0.020796821815159468,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_76,0.007084569609989927,0.005239067742595042,1.3522576836314704,0.17629289636140533,-0.003184003165496354,0.01735314238547621,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_78,-0.0035241697742035985,0.0051859436328809926,-0.6795619126785197,0.496781892897502,-0.013688619294650345,0.006640279746243147,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_79,-0.00457192234219023,0.007750393662571203,-0.5898954996659471,0.5552607114492722,-0.01976269392082979,0.010618849236449329,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_80,-0.015925921658334757,0.017062197552932853,-0.9334038953028779,0.35061146994438264,-0.04936782886208315,0.017515985545413636,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_81,0.0003049574599701244,0.0032291175461290752,0.09443987579073858,0.9247597410361915,-0.006024112930442863,0.006634027850383112,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_82,0.007821353221071307,0.005795729336219571,1.3495028437910124,0.17717550752961178,-0.0035382762779190523,0.019180982720061666,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_83,0.007752717125724733,0.005746830414513724,1.349042266175996,0.17732339058977045,-0.0035110704867221667,0.01901650473817163,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_84,-0.010641788977752236,0.011303930148055362,-0.9414238090973134,0.3464877171126809,-0.03279749206794075,0.011513914112436272,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_85,-0.005838942641500844,0.007296858063261481,-0.800199564097182,0.42359518233045834,-0.020140784445493345,0.008462899162491658,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_86,0.0004990042954839668,0.0034355496206161973,0.14524729681955978,0.8845156243804657,-0.00623467296092378,0.007232681551891714,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_87,0.004385028175659396,0.0037657308933134377,1.1644560644111888,0.24423923854993132,-0.0029958043752349416,0.011765860726553733,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_88,0.0048344308932755055,0.004204295998515841,1.1498788132381994,0.25019378825151867,-0.0034059892638155414,0.013074851050366553,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_89,0.007623082967394638,0.006451300258360405,1.1816351219299845,0.23735051128979462,-0.005021465538991755,0.02026763147378103,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_90,0.0026720115504755095,0.0027333806580203466,0.9775482762107186,0.3282977898929795,-0.0026854145392443698,0.008029437640195388,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_91,0.0055707944850167555,0.0038554412351443873,1.4449174932913036,0.14848106205699274,-0.0019858703358662435,0.013127459305899754,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_92,0.008072009612009228,0.005906266275163695,1.3666856921017345,0.1717238444738843,-0.0035042722873116147,0.01964829151133007,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_93,-0.009060229061952496,0.009745389379865244,-0.9296939002428838,0.3525295935935364,-0.028161192246488373,0.010040734122583382,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_94,0.006236263546390966,0.00459038196188381,1.358550028771836,0.17428921922792703,-0.0027608850989013015,0.015233412191683234,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_95,0.006692832751714286,0.0048564812575203915,1.3781238713420865,0.16816504651071953,-0.0028258705130256813,0.016211536016454253,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_96,0.008528720354556265,0.0063676027245990734,1.3393926605390198,0.18044287748454332,-0.003951780985657918,0.021009221694770448,108369,33,0.019216897684330658
hs2 chapter,hs2_export_any_gini,hs2_export_any,hs2_97,0.007888922209172047,0.006670140718163667,1.182722005802588,0.236919339913031,-0.00518455359842874,0.020962398016772833,108369,33,0.019216897684330658
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_product_loo_gini_sum_z,0.0026364046500934033,0.0019509864536002635,1.3513187881075748,0.17659333609205163,-0.0011875287989631129,0.0064603380991499195,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_import_value_share_z,0.009695330567564426,0.0040418176422367825,2.398755071542251,0.016450914393326483,0.0017733679887803333,0.01761729314634852,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_02,0.010107922442619106,0.004757035272145949,2.124836555617826,0.03360025338682039,0.0007841333092130469,0.019431711576025166,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_03,0.016359002613461748,0.013062917866812275,1.2523237748453984,0.21045190906809233,-0.00924431640549031,0.041962321632413806,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_04,0.011064530099832841,0.006780930207355008,1.6317127239905198,0.10274001833304552,-0.0022260931065829753,0.024355153306248656,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_05,-0.0005934078208108492,0.0003398373609772648,-1.7461523921454543,0.08078447488512412,-0.0012594890483262882,7.26734067045898e-05,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_06,-0.0003406818434688385,0.0006542250219381718,-0.5207410784435497,0.6025471540739153,-0.0016229628864676553,0.0009415991995299781,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_07,0.0018461241422482856,0.0010676594284040604,1.729132055722934,0.08378546316790741,-0.00024648833742367256,0.003938736621920244,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_08,0.004294051569108561,0.0025061258041171484,1.7134221921557757,0.0866348964613251,-0.0006179550069610497,0.009206058145178171,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_09,-0.0005472934274821655,0.0009204660137460538,-0.5945829822166119,0.5521222582637773,-0.002351406814424431,0.0012568199594600999,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_10,0.003164866154073007,0.0017556298512820402,1.8026955692066178,0.07143603842685271,-0.00027616835443979157,0.006605900662585805,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_11,-0.000789751065393151,0.00033603578927443324,-2.350199266269755,0.01876336314130307,-0.0014483812123710401,-0.0001311209184152618,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_12,0.00232369783989839,0.0025027420298017896,0.9284607890979562,0.3531685983663046,-0.0025816765385131175,0.0072290722183098975,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_13,-0.0009817790541331276,0.00037896646074598623,-2.5906753125343056,0.009578781856375448,-0.0017245533171952607,-0.00023900479107099454,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_14,-0.0013762916885951269,0.00033041650094405825,-4.165323719193257,3.1091108199632506e-05,-0.002023908030445481,-0.0007286753467447727,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_15,0.001974240613102768,0.0013157444427741815,1.500474217424913,0.13349160721986145,-0.0006046184947346273,0.004553099720940163,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_16,0.00216304387347966,0.0014284293169645936,1.5142813493047869,0.12995449681814972,-0.0006366775877709435,0.0049627653347302635,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_17,0.0013022916284410825,0.0013880094699041663,0.938244051411982,0.3481190047822274,-0.0014182069325710835,0.004022790189453248,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_18,0.00029740366222140197,0.0006128229794452455,0.4853010937850682,0.6274627797286647,-0.0009037293774912792,0.001498536701934083,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_19,0.0023900401415539894,0.0008500190144478628,2.8117490325865955,0.004927293175751263,0.0007240028732361785,0.0040560774098718005,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_20,0.003453356372474318,0.001767373664508525,1.9539480766420918,0.050707358081275744,-1.0696009962390864e-05,0.006917408754911028,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_21,0.0018183729274641716,0.0007259525145050531,2.504809737733217,0.012251727919014395,0.0003955059990342674,0.003241239855894076,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_22,0.004534909171419202,0.0014217874619318067,3.1895830374376377,0.001424782001120031,0.001748205746032861,0.007321612596805542,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_23,0.0022196723090376048,0.0017385615806661144,1.276729184471658,0.20169787423559574,-0.0011879083890679793,0.005627253007143189,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_24,0.001411795958834389,0.0011392222014789519,1.2392630313924524,0.21524810465341537,-0.0008210795560643566,0.0036446714737331347,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_25,0.0009680383352342493,0.000937693586288959,1.032361049909047,0.301903011368894,-0.0008698410938921103,0.002805917764360609,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_26,0.006957991086359973,0.006811529995025671,1.0215019373681478,0.307016691679148,-0.006392607703890343,0.02030858987661029,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_27,0.02376420539045247,0.03624418940698678,0.6556693853352242,0.5120368709960328,-0.047274405847241616,0.09480281662814656,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_28,-0.0007992910119655596,0.002499985323347673,-0.3197182817438493,0.7491818998147193,-0.005699262245726999,0.00410068022179588,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_29,0.012350297355928987,0.0056284512037138735,2.1942621351642484,0.028216569908809167,0.0013185329966497947,0.02338206171520818,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_30,0.019272384515568286,0.005823126157881607,3.309628538527041,0.0009341986056725018,0.007859057246120337,0.030685711785016237,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_31,-0.0005685948460632313,0.0010533555516573003,-0.5397938475461878,0.5893392104982694,-0.0026331717273115397,0.0014959820351850774,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_32,0.0027547238699737134,0.001481021890190495,1.860015633948118,0.06288331409038302,-0.00014807903479965683,0.005657526774747084,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_33,0.004070085346656542,0.0016448842435427167,2.474390135740178,0.013346386295555545,0.0008461122293128174,0.007294058464000267,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_34,0.0015050212252521698,0.0009460366268321805,1.5908699331142797,0.11163885037369216,-0.0003492105633389039,0.003359253013843244,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_35,0.0011991526860967634,0.0009767619967456012,1.227681554045027,0.2195665335495483,-0.0007153008275246151,0.003113606199718142,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_36,-0.001138575320495419,0.0003228883712526293,-3.526219653183461,0.0004215371944823793,-0.0017714365281505725,-0.0005057141128402656,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_37,-0.0007839302277201549,0.0005344670041325943,-1.4667514021607815,0.1424436942282254,-0.0018314855558200396,0.00026362510037973,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_38,0.004019051637142242,0.0019175567377879093,2.0959231911847436,0.036089005089463645,0.00026064043107793975,0.007777462843206543,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_39,0.01932189746951101,0.006978695643646081,2.768697541223637,0.00562808558208464,0.005643654007964693,0.033000140931057326,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_40,0.005472128689164421,0.0024214151362812585,2.259888693670414,0.023828159806976706,0.0007261550220531545,0.01021810235627569,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_41,0.0006173537560950556,0.0007565145789285122,0.8160500448906658,0.41447151357001644,-0.0008654148186048285,0.0021001223307949395,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_42,0.0013747224518706161,0.0012223588549215697,1.1246471904184165,0.26073856816584645,-0.0010211009037756607,0.003770545807516893,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_43,2.916593200700161e-05,0.0006861298593857951,0.042507889152514314,0.9660938228021518,-0.0013156485923891568,0.00137398045640316,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_44,0.009177201027506342,0.0031530478705436445,2.9105809376512957,0.0036075751594505834,0.002997227201240799,0.015357174853771884,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_45,-0.001327209246983713,0.0003309356953545452,-4.010474740604269,6.0596783264849234e-05,-0.0019758432098786216,-0.0006785752840888044,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_46,-0.001348208023342508,0.00033123406434310026,-4.070257767769928,4.6961147889296376e-05,-0.0019974267894549845,-0.0006989892572300316,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_47,0.002044948366921824,0.001425458898300994,1.4345894991144257,0.15140410869216836,-0.0007489510737481242,0.004838847807591772,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_48,0.01456358922787764,0.006096915775208726,2.3886813865948575,0.01690895920363268,0.0026136343084685373,0.026513544147286745,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_49,0.000470174977493408,0.0007366276539710931,0.6382803780970443,0.5232911826328437,-0.0009736152242899345,0.0019139651792767507,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_50,-0.001188898278739873,0.00037268386161951864,-3.190098636344082,0.001422242428983234,-0.0019193586475141295,-0.00045843790996561655,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_51,0.000783657764126767,0.0012973905779079364,0.604026094740435,0.5458262933159579,-0.0017592277685727885,0.0033265432968263226,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_52,0.0005094680990835893,0.0018673742987884911,0.27282591359114255,0.784987038795068,-0.003150585526541853,0.004169521724709031,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_53,-0.0015630575751889415,0.0004475458690533512,-3.4925081053593905,0.0004785070735201373,-0.0024402474785335097,-0.0006858676718443732,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_54,0.0004964535298608728,0.0009759437331006253,0.5086907298268246,0.6109690212559067,-0.0014163961870163526,0.0024093032467380985,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_55,-0.001395323163569656,0.0011112150296072498,-1.2556734082896828,0.2092344041671118,-0.0035733046215998656,0.0007826582944605535,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_56,0.00014169307627451782,0.0005731094134567627,0.24723564636616743,0.8047258596034972,-0.000981601374100737,0.0012649875266497726,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_57,-0.0001388208224919206,0.0005748399695992097,-0.24149472867850394,0.80917170151356,-0.0012655071629063715,0.0009878655179225305,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_58,-0.0013088304925588815,0.0004936188742783209,-2.6515000960455852,0.008013509021634422,-0.0022763234861443906,-0.00034133749897337254,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_59,0.00010502493907735336,0.0006364723097294261,0.16501101064711052,0.8689353156172771,-0.0011424607879923219,0.0013525106661470287,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_60,-0.0005675586795482096,0.0005345577561459427,-1.061735000610967,0.2883560051953235,-0.0016152918815942573,0.00048017452249783795,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_61,0.007109828200569287,0.004141218805086604,1.7168443724432962,0.08600761104612178,-0.0010069606574004564,0.01522661705853903,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_62,0.008006242401266263,0.00383475588671474,2.087810186041663,0.03681496036625156,0.0004901208633053735,0.015522363939227153,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_63,0.0010242544696660973,0.001049005087383656,0.9764056266120789,0.3288634943137502,-0.0010317955016058687,0.0030803044409380633,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_64,0.0030142660225194262,0.0018535906919283694,1.6261767150888942,0.10391206807874084,-0.0006187717336601779,0.006647303778699031,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_65,-0.0011532701068866467,0.0003334248923127715,-3.458860251515996,0.0005424662855879728,-0.001806782895819679,-0.0004997573179536146,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_66,-0.0012587550646082322,0.0003384291716716176,-3.7194047380455117,0.00019969284381867367,-0.0019220762410846028,-0.0005954338881318618,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_67,-0.0012354354322621915,0.00035076233856485536,-3.522143903239377,0.0004280717085953624,-0.001922929615849308,-0.000547941248675075,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_68,0.0014541656487638836,0.0007930368418817984,1.8336672043045208,0.06670340967309238,-0.0001001865613244413,0.0030085178588522086,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_69,0.0011654818605920658,0.001030325696130939,1.1311780973420957,0.2579801386981539,-0.0008539565038245748,0.0031849202250087065,108369,33,0.4454364969395971
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_70,0.00272212788459748,0.0011685547051792007,2.3294826271569673,0.01983351229732058,0.0004317606624462465,0.005012495106748713,108369,33,0.4454364969395971
